model_name,organization,parameters_b,average_score,benchmark_ifeval,benchmark_bbh,benchmark_math_lvl5,benchmark_gpqa,benchmark_musr,benchmark_mmlu_pro,license,release_date,co2_cost_kg,model_type
darkc0de/BuddyGlassUncensored2025.2,darkc0de,10.306,33.625792878130945,77.31131176389758,43.57124516402332,24.018126888217523,10.402684563758392,9.385416666666671,37.06597222222223,apache-2.0,2025-01-13,1.790304478851306,🔶 fine-tuned on domain-specific datasets
darkc0de/BuddyGlass_v0.3_Xortron7MethedUpSwitchedUp,darkc0de,0.007,22.32825544058106,43.58424535787267,31.869311081858005,12.83987915407855,6.487695749440718,9.491666666666669,29.696734633569736,,2024-09-10,1.7963640925218531,🤝 base merges and moerges
databricks/dbrx-base,databricks,0.0,16.35943247356884,8.214723926380369,32.60853758169935,10.0,10.222222222222221,9.333333333333334,27.777777777777775,other,2024-03-26,10.453409663307854,❓ other
databricks/dbrx-instruct,databricks,131.597,25.19901027244322,54.157967526163915,35.96381960359357,6.873111782477341,12.192393736017896,12.19921875,29.807550236406616,other,2024-03-26,47.958027273119946,"💬 chat models (RLHF, DPO, IFT, ...)"
databricks/dolly-v1-6b,databricks,6.0,6.981231710564127,22.244311759464885,4.7813091701327,1.8882175226586102,1.9015659955257262,8.118750000000002,2.953235815602837,cc-by-nc-4.0,2023-03-23,1.3215598245524656,🟢 pretrained
databricks/dolly-v2-12b,databricks,12.0,6.3704357034963754,23.550734273948677,6.377894137452961,1.3595166163141994,0.0,5.504947916666668,1.4295212765957446,mit,2023-04-11,2.794238924559327,🔶 fine-tuned on domain-specific datasets
databricks/dolly-v2-3b,databricks,3.0,5.59965824307081,22.471597583301197,3.3247689565453875,1.5105740181268883,1.4541387024608499,3.2226562499999996,1.6142139479905429,mit,2023-04-13,1.5161689681554578,🔶 fine-tuned on domain-specific datasets
databricks/dolly-v2-7b,databricks,7.0,5.647360474812998,20.098560707810833,5.449892512817211,1.4350453172205437,2.460850111856823,2.779427083333333,1.6603871158392434,mit,2023-04-13,1.6604119870933625,🔶 fine-tuned on domain-specific datasets
davidkim205/Rhea-72b-v0.5,davidkim205,72.0,5.99895584588256,1.4538092261865185,3.6707473002836024,17.371601208459214,0.33557046979865535,11.316927083333333,1.8450797872340412,apache-2.0,2024-03-22,17.377381849100434,"💬 chat models (RLHF, DPO, IFT, ...)"
davidkim205/nox-solar-10.7b-v4,davidkim205,10.732,18.514321082123697,37.534187068090446,26.631088145699618,0.8308157099697886,7.606263982102905,12.563802083333334,25.919769503546096,apache-2.0,2024-03-16,1.6979525118902599,🔶 fine-tuned on domain-specific datasets
deepseek-ai/DeepSeek-R1-Distill-Llama-70B,deepseek-ai,70.554,27.809426360756188,43.35939750971866,35.81986234433108,30.74018126888218,2.0134228187919474,13.277343749999998,41.64635047281324,mit,2025-01-20,118.54646560023332,"💬 chat models (RLHF, DPO, IFT, ...)"
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai,8.03,13.059950104920146,37.82397372305483,5.325247153240706,21.978851963746223,0.6711409395973182,0.45572916666666624,12.10475768321513,mit,2025-01-20,1.4798056329536695,🔶 fine-tuned on domain-specific datasets
deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B,deepseek-ai,1.777,10.351036796154286,34.63410417691725,4.729119207646243,16.91842900302115,0.7829977628635317,2.9656249999999993,2.0759456264775418,mit,2025-01-20,1.2364111786043857,"💬 chat models (RLHF, DPO, IFT, ...)"
deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,deepseek-ai,14.77,38.22146462032291,43.81651795015004,40.69076685552542,57.02416918429003,18.34451901565996,28.711458333333326,40.74135638297872,mit,2025-01-20,3.9921899783219374,🔶 fine-tuned on domain-specific datasets
deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,deepseek-ai,32.764,22.96226839270608,41.86314534324481,17.149673765590364,17.069486404833835,4.5861297539149914,16.1421875,40.962987588652474,mit,2025-01-20,47.27590504446936,🔶 fine-tuned on domain-specific datasets
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai,7.616,14.99492256865316,40.3768667136531,7.882702983365756,19.561933534743204,3.9149888143176734,3.5518229166666675,14.681220449172578,mit,2025-01-20,1.3699315191987256,"💬 chat models (RLHF, DPO, IFT, ...)"
deepseek-ai/deepseek-llm-67b-chat,deepseek-ai,67.0,27.310631874736753,55.87153197959192,33.22524192534525,9.290030211480364,8.83668903803132,23.93307291666666,32.70722517730496,other,2023-11-29,119.64361733739256,"💬 chat models (RLHF, DPO, IFT, ...)"
deepseek-ai/deepseek-llm-7b-base,deepseek-ai,7.0,8.227098434870664,21.787191319033496,9.76792479590425,1.9637462235649545,3.1319910514541416,3.755989583333332,8.955747635933804,other,2023-11-29,1.6450711788946506,🟢 pretrained
deepseek-ai/deepseek-llm-7b-chat,deepseek-ai,7.0,14.823156850686358,41.70822307034224,11.258949371501748,2.0392749244712993,2.1252796420581683,19.21302083333333,12.594193262411347,other,2023-11-29,1.5489650952313605,"💬 chat models (RLHF, DPO, IFT, ...)"
deepseek-ai/deepseek-moe-16b-base,deepseek-ai,16.376,7.466333791660237,24.497444558216642,8.355555779389382,2.416918429003021,0.5592841163310973,3.3559895833333346,5.612810283687943,other,2024-01-08,14.004930861807704,🟢 pretrained
deepseek-ai/deepseek-moe-16b-chat,deepseek-ai,16.376,10.290615224333424,36.629919724109804,6.573749026890635,2.56797583081571,0.0,5.261718750000001,10.710328014184398,other,2024-01-09,9.18695614589026,"💬 chat models (RLHF, DPO, IFT, ...)"
dfurman/CalmeRys-78B-Orpo-v0.1,dfurman,77.965,51.23132307602696,81.6327344778521,61.92476379259157,40.6344410876133,20.022371364653242,36.37213541666666,66.80149231678487,mit,2024-09-24,25.99353475607352,"💬 chat models (RLHF, DPO, IFT, ...)"
dfurman/Llama-3-70B-Orpo-v0.1,dfurman,70.554,18.300061469360834,20.490742341431847,24.09381654636037,15.785498489425981,1.0067114093959737,16.2796875,32.14391252955083,llama3,2024-04-26,28.880685434073776,"💬 chat models (RLHF, DPO, IFT, ...)"
dfurman/Llama-3-8B-Orpo-v0.1,dfurman,8.03,10.89448042775765,28.351773294857644,13.68074574746978,5.211480362537765,1.4541387024608499,2.2460937499999996,14.422650709219859,llama3,2024-04-26,1.8561587817168912,"💬 chat models (RLHF, DPO, IFT, ...)"
dfurman/Qwen2-72B-Orpo-v0.1,dfurman,72.699,44.172299850567384,78.79759039348927,57.41436351018751,40.55891238670695,17.897091722595075,20.87005208333333,49.49578900709219,other,2024-07-05,25.25066324234519,"💬 chat models (RLHF, DPO, IFT, ...)"
dicta-il/dictalm2.0,dicta-il,7.251,11.895185345587594,24.132745559559744,16.48984561578202,1.812688821752266,5.592841163310966,5.512760416666668,17.830230496453904,apache-2.0,2024-04-10,1.3480768887398813,🟩 continuously pretrained
dicta-il/dictalm2.0-instruct,dicta-il,7.251,16.7792214696191,44.12126491043764,19.688075851194238,2.2658610271903323,7.046979865771815,9.722916666666668,17.830230496453904,apache-2.0,2024-04-14,1.2967896079037098,"💬 chat models (RLHF, DPO, IFT, ...)"
distilbert/distilgpt2,distilbert,0.088,4.002273827220365,6.110010328151527,2.835219845513963,0.6042296072507553,1.230425055928408,11.1578125,2.0759456264775418,apache-2.0,2022-03-02,0.24616308082824434,🟢 pretrained
divyanshukunwar/SASTRI_1_9B,divyanshukunwar,5.211,19.42175962571148,42.07292206899915,23.534216256795457,11.555891238670695,9.507829977628639,5.555989583333333,24.30370862884161,apache-2.0,2024-11-20,7.792430844020681,🔶 fine-tuned on domain-specific datasets
djuna/G2-BigGSHT-27B-2,djuna,27.227,36.04705290996797,79.74430067775725,48.814372082405725,23.48942598187311,15.100671140939594,9.934374999999998,39.199172576832154,,2024-10-29,10.050857950074226,🤝 base merges and moerges
djuna/G2-GSHT,djuna,10.159,24.632233584017342,56.301169785059194,30.992059015125676,19.259818731117825,10.067114093959727,8.171614583333332,23.001625295508276,,2024-09-09,4.303383940005492,🤝 base merges and moerges
djuna/Gemma-2-gemmama-9b,djuna,10.159,28.75247693758838,77.0340474385741,32.916050576064585,19.259818731117825,11.409395973154364,8.459895833333333,23.43565307328605,,2024-08-31,5.528194430150129,🤝 base merges and moerges
djuna/L3.1-ForStHS,djuna,8.03,28.348156412970027,78.13313120298585,31.3912168031268,15.030211480362537,5.480984340044745,9.664062500000002,30.38933215130024,,2024-09-10,1.6873286473063,🤝 base merges and moerges
djuna/L3.1-Promissum_Mane-8B-Della-1.5-calc,djuna,8.03,29.587663022160967,72.35291249440374,34.87957646776231,16.389728096676738,8.612975391498878,13.026822916666665,32.263962765957444,,2024-10-29,1.4883060783272883,🤝 base merges and moerges
djuna/L3.1-Promissum_Mane-8B-Della-calc,djuna,8.03,26.488800069760984,54.4152847777231,35.553825960108405,18.429003021148034,6.599552572706939,12.80703125,31.128102836879428,,2024-10-07,1.6454390620277746,🤝 base merges and moerges
djuna/L3.1-Purosani-2-8B,djuna,8.03,23.113373982142917,49.88153654525547,31.391342665184258,11.706948640483382,6.823266219239373,8.303124999999996,30.57402482269504,,2024-10-04,1.7299035958162357,🤝 base merges and moerges
djuna/L3.1-Suze-Vume-calc,djuna,8.03,26.000783959950287,72.96739318341999,31.136638199988273,11.404833836858005,4.250559284116329,8.303124999999996,27.942154255319146,,2024-08-26,1.6090376998225064,🤝 base merges and moerges
djuna/MN-Chinofun,djuna,12.248,24.68383401895207,61.102208805968175,28.48357519092637,13.066465256797583,6.152125279642054,10.377604166666663,28.921025413711575,,2024-09-16,2.8929861685466323,🤝 base merges and moerges
djuna/MN-Chinofun-12B-2,djuna,12.248,25.682587776893186,61.70671595810227,29.526083526964456,13.066465256797583,7.38255033557047,13.354166666666664,29.05954491725768,,2024-10-23,1.955393100722868,🤝 base merges and moerges
djuna/MN-Chinofun-12B-3,djuna,12.248,18.389453278031425,30.527444957158117,34.219196465449734,10.045317220543806,2.1252796420581683,10.907291666666667,22.512189716312054,,2024-12-05,2.4154788495638067,🤝 base merges and moerges
djuna/MN-Chinofun-12B-4,djuna,12.248,24.40291180354787,54.04305021786637,34.17304204588476,11.178247734138973,6.040268456375841,13.234635416666663,27.74822695035461,,2025-01-26,1.6917923335509382,🤝 base merges and moerges
djuna/Q2.5-Partron-7B,djuna,7.613,35.108466039072106,73.21218810533829,35.25726531667357,48.26283987915408,6.375838926174497,11.067708333333336,36.47495567375886,,2024-11-08,2.002153106358169,🤝 base merges and moerges
djuna/Q2.5-Veltha-14B,djuna,14.766,42.519512261718894,82.91666112581285,49.75243239928858,47.88519637462236,14.541387024608499,12.261718749999998,47.759677895981085,,2024-12-22,3.213489909455477,🤝 base merges and moerges
djuna/Q2.5-Veltha-14B-0.5,djuna,14.766,41.61227861539469,77.95826185631901,50.318125985703354,43.73111782477341,15.771812080536915,14.171614583333332,47.722739361702125,,2024-12-22,2.9429227973111853,🤝 base merges and moerges
djuna-test-lab/TEST-L3.2-ReWish-3B,djuna-test-lab,3.213,22.57139360581495,63.677597663089486,22.066700432422255,13.670694864048338,4.4742729306487705,7.918749999999996,23.620345744680847,,2024-10-23,1.2812618019241586,🤝 base merges and moerges
djuna-test-lab/TEST-L3.2-ReWish-3B-ties-w-base,djuna-test-lab,3.213,22.545998025790983,63.5252241829457,22.066700432422255,13.670694864048338,4.4742729306487705,7.918749999999996,23.620345744680847,,2024-10-23,1.92206090899317,🤝 base merges and moerges
dnhkng/RYS-Medium,dnhkng,18.731,26.44775194883569,44.06131287206833,47.734201324861516,10.80060422960725,10.402684563758392,8.732552083333331,36.95515661938535,mit,2024-07-17,4.2727567000988005,🟩 continuously pretrained
dnhkng/RYS-Llama-3-8B-Instruct,dnhkng,8.248,21.922774736650837,69.57772044841022,25.373015462245586,6.873111782477341,1.0067114093959737,0.29296874999999956,28.413120567375884,mit,2024-08-06,1.6103746555589764,"💬 chat models (RLHF, DPO, IFT, ...)"
dnhkng/RYS-Llama-3-Huge-Instruct,dnhkng,99.646,34.64400590559008,76.85917809190724,49.07372077223325,22.885196374622357,1.4541387024608499,11.92838541666667,45.66341607565011,mit,2024-08-06,29.473976290050448,"💬 chat models (RLHF, DPO, IFT, ...)"
dnhkng/RYS-Llama-3-Large-Instruct,dnhkng,73.976,35.981216135127745,80.50616807847622,49.665539028891345,23.036253776435046,5.257270693512303,11.453906250000003,45.96815898345154,mit,2024-08-06,19.623033883209317,"💬 chat models (RLHF, DPO, IFT, ...)"
dnhkng/RYS-Llama-3.1-8B-Instruct,dnhkng,8.685,26.763955214988574,76.84920455502511,31.085445296018978,13.293051359516618,2.348993288590602,7.679687500000001,29.32734929078014,mit,2024-08-08,1.9433438965319416,🔶 fine-tuned on domain-specific datasets
dnhkng/RYS-Llama3.1-Large,dnhkng,81.677,42.70529151024601,84.92001223420525,55.414864048196534,35.04531722054381,16.554809843400445,17.091145833333332,47.205599881796694,mit,2024-08-11,30.81265784726752,🔶 fine-tuned on domain-specific datasets
dnhkng/RYS-Phi-3-medium-4k-instruct,dnhkng,17.709,29.093689949569903,43.913926160365605,46.748970518349154,16.08761329305136,13.982102908277403,11.093489583333332,42.73603723404255,mit,2024-08-06,4.6210930733664615,🟢 pretrained
dnhkng/RYS-XLarge,dnhkng,77.965,45.345219749056206,79.95662619627035,58.77356748233938,42.522658610271904,17.897091722595075,23.721093749999998,49.20028073286053,mit,2024-07-24,27.1521657518909,🔶 fine-tuned on domain-specific datasets
dnhkng/RYS-XLarge-base,dnhkng,77.972,44.096835700317605,79.10233735377686,58.692146076576385,37.91540785498489,17.225950782997764,22.4171875,49.22798463356975,mit,2024-08-02,27.17504732334226,🔶 fine-tuned on domain-specific datasets
dnhkng/RYS-XLarge2,dnhkng,77.965,35.05222800806562,49.01971214156217,51.54993579817892,27.492447129909365,16.554809843400445,17.050260416666664,48.646202718676115,,,26.751769110437625,🔶 fine-tuned on domain-specific datasets
dreamgen/WizardLM-2-7B,dreamgen,7.242,14.877542593987686,45.82984259542458,9.213113542615597,3.3232628398791544,4.921700223713646,7.528385416666667,18.44895094562648,apache-2.0,2024-04-16,1.1334500041434057,🔶 fine-tuned on domain-specific datasets
dustinwloring1988/Reflexis-8b-chat-v1,dustinwloring1988,8.03,17.353238785134156,36.57750324694034,24.109958157326172,11.555891238670695,0.5592841163310973,4.824479166666667,26.492316784869978,,,1.7822831510467891,🔶 fine-tuned on domain-specific datasets
dustinwloring1988/Reflexis-8b-chat-v2,dustinwloring1988,8.03,18.27663380631257,39.120422700656476,24.892196306273934,11.63141993957704,2.684563758389265,4.912760416666669,26.418439716312054,,,1.8807394500767654,🔶 fine-tuned on domain-specific datasets
dustinwloring1988/Reflexis-8b-chat-v3,dustinwloring1988,8.03,20.52544148779317,53.6733644507684,24.168293247720744,12.235649546827794,0.0,4.763802083333334,28.311539598108748,,,1.7829341776091412,🔶 fine-tuned on domain-specific datasets
dustinwloring1988/Reflexis-8b-chat-v4,dustinwloring1988,8.03,18.53093853220701,46.978904861323514,24.331770038797558,10.27190332326284,0.0,3.0460937500000003,26.556959219858157,,,1.7705395097616592,🔶 fine-tuned on domain-specific datasets
dustinwloring1988/Reflexis-8b-chat-v5,dustinwloring1988,8.03,18.536269738126414,42.37523105360444,25.195784260224865,12.16012084592145,2.796420581655479,4.053906250000002,24.63615543735224,,,1.8261926105455653,🔶 fine-tuned on domain-specific datasets
dustinwloring1988/Reflexis-8b-chat-v6,dustinwloring1988,8.03,20.344892411076298,49.38939790866013,26.116102641092812,12.990936555891238,1.6778523489932917,4.3500000000000005,27.54506501182033,,,1.7984057478075823,🔶 fine-tuned on domain-specific datasets
dustinwloring1988/Reflexis-8b-chat-v7,dustinwloring1988,8.0,19.0955010758327,39.804828964924184,25.98749682684877,16.314199395770395,1.5659955257270708,1.5361979166666664,29.364287825059105,,,1.8042220303022205,🔶 fine-tuned on domain-specific datasets
duyhv1411/Llama-3.2-1B-en-vi,duyhv1411,1.236,10.858146203302624,47.88317220530415,6.09240023176899,2.8700906344410875,3.5794183445190177,0.9302083333333336,3.793587470449173,,2025-03-06,0.37945424231509367,🔶 fine-tuned on domain-specific datasets
duyhv1411/Llama-3.2-3B-en-vi,duyhv1411,1.236,10.861408814252767,48.520148760843455,5.946254874082537,2.2658610271903323,3.355704697986576,1.0929687500000003,3.987514775413712,,2025-03-06,0.3683193365720268,🔶 fine-tuned on domain-specific datasets
dwikitheduck/gemma-2-2b-id,dwikitheduck,2.0,14.849648233221265,38.785644312646,15.415129369168449,4.531722054380665,6.599552572706939,10.728385416666667,13.037455673758863,gemma,2024-10-24,6.048664020510734,🔶 fine-tuned on domain-specific datasets
dwikitheduck/gemma-2-2b-id-inst,dwikitheduck,2.0,14.849648233221265,38.785644312646,15.415129369168449,4.531722054380665,6.599552572706939,10.728385416666667,13.037455673758863,gemma,2024-10-24,2.820792959479685,"💬 chat models (RLHF, DPO, IFT, ...)"
dwikitheduck/gemma-2-2b-id-instruct,dwikitheduck,2.0,14.849648233221265,38.785644312646,15.415129369168449,4.531722054380665,6.599552572706939,10.728385416666667,13.037455673758863,gemma,2024-10-24,2.8338148685218054,🔶 fine-tuned on domain-specific datasets
dwikitheduck/gen-inst-1,dwikitheduck,14.77,40.880198014659875,77.50114141588762,48.31674208220422,45.54380664652568,16.21923937360179,12.26770833333333,45.43255023640663,apache-2.0,2024-11-18,3.0597448187122507,"💬 chat models (RLHF, DPO, IFT, ...)"
dwikitheduck/gen-try1,dwikitheduck,14.77,39.412127202941626,75.22052598217175,47.41312903142858,41.012084592145015,12.192393736017896,14.961979166666664,45.67265070921986,apache-2.0,2024-11-11,3.166161110753483,"💬 chat models (RLHF, DPO, IFT, ...)"
dwikitheduck/gen-try1-notemp,dwikitheduck,14.77,30.399295492837265,26.270961050013963,45.749092669505465,31.797583081570995,13.870246085011187,17.927083333333332,46.780806737588655,,,3.7912117591585552,🔶 fine-tuned on domain-specific datasets
dzakwan/dzakwan-MoE-4x7b-Beta,dzakwan,24.154,20.76930305324143,44.42601187072523,32.074208465442545,7.779456193353475,4.809843400447425,12.109114583333335,23.417183806146575,apache-2.0,2024-05-26,2.9120566130342462,🤝 base merges and moerges
ehristoforu/Falcon3-8B-Franken-Basestruct,ehristoforu,8.406,16.43874726421677,17.148499315150467,34.8564190624812,0.0,12.080536912751676,1.8028645833333323,32.74416371158392,,2025-01-06,1.5930172935005347,🔶 fine-tuned on domain-specific datasets
ehristoforu/Falcon3-MoE-2x7B-Insruct,ehristoforu,13.401,36.66765115739224,76.42954028643999,38.0671542210182,41.23867069486405,8.277404921700223,21.605208333333334,34.38792848699764,other,2024-12-22,3.2724214127053273,🟢 pretrained
ehristoforu/Gemma2-9B-it-psy10k-mental_health,ehristoforu,9.242,27.19248947734485,58.866585105298384,35.56600949863266,16.314199395770395,11.633109619686799,9.3421875,31.432845744680847,apache-2.0,2024-07-16,4.553660365839716,🔶 fine-tuned on domain-specific datasets
ehristoforu/Gemma2-9b-it-train6,ehristoforu,9.242,30.5339867395368,70.25215317579578,40.98762530159646,19.108761329305135,10.514541387024611,9.652083333333337,32.68875591016548,apache-2.0,2024-07-22,3.9873669487924204,🔶 fine-tuned on domain-specific datasets
ehristoforu/HappyLlama1,ehristoforu,8.03,26.735379379762946,73.62686560548235,28.49977340708129,14.274924471299094,4.4742729306487705,11.252604166666664,28.283835697399525,apache-2.0,2024-11-29,1.4287212848324906,🔶 fine-tuned on domain-specific datasets
ehristoforu/QwenQwen2.5-7B-IT,ehristoforu,7.613,35.58121845476433,75.18306981032549,34.96965415936291,50.90634441087614,7.158836689038028,8.720572916666669,36.54883274231678,,2025-01-29,1.3084646956722368,🔶 fine-tuned on domain-specific datasets
ehristoforu/QwenQwen2.5-7B-IT-Dare,ehristoforu,7.613,35.56581488113525,75.090648368551,34.96965415936291,50.90634441087614,7.158836689038028,8.720572916666669,36.54883274231678,,2025-01-29,1.3336692145681672,🔶 fine-tuned on domain-specific datasets
ehristoforu/RQwen-v0.1,ehristoforu,14.77,39.73075710536471,76.24968417133206,48.49085165760342,46.45015105740181,10.067114093959727,10.438281250000003,46.68846040189125,apache-2.0,2024-11-24,3.4178277548538123,🔶 fine-tuned on domain-specific datasets
ehristoforu/RQwen-v0.2,ehristoforu,14.77,37.702469412365296,75.03568309862277,48.68383680717029,32.703927492447136,11.633109619686799,11.950000000000003,46.208259456264784,apache-2.0,2024-11-24,2.5884866591591313,🔶 fine-tuned on domain-specific datasets
ehristoforu/SoRu-0009,ehristoforu,0.494,6.300240741893716,25.81882737802365,5.137457620795654,2.1148036253776437,1.4541387024608499,0.6184895833333329,2.657727541371158,apache-2.0,2024-11-26,1.0238624057573298,🔶 fine-tuned on domain-specific datasets
ehristoforu/coolqwen-3b-it,ehristoforu,3.085,28.654353578279625,64.72670292601408,27.463695565892305,36.70694864048338,4.36241610738255,9.763802083333333,28.9025561465721,other,2025-01-02,1.4458912752828572,🔶 fine-tuned on domain-specific datasets
ehristoforu/della-70b-test-v1,ehristoforu,70.554,12.869435105716944,49.786566310722215,3.35845623845221,0.9818731117824773,0.33557046979865535,16.365625,6.3885195035461,,2025-02-02,112.55540311381243,🔶 fine-tuned on domain-specific datasets
ehristoforu/falcon3-ultraset,ehristoforu,7.456,32.53688653155465,71.35123694020754,37.555134459501744,21.22356495468278,10.96196868008949,20.99739583333334,33.132018321512994,apache-2.0,2024-12-30,1.2365822010385132,🔶 fine-tuned on domain-specific datasets
ehristoforu/fd-lora-merged-16x32,ehristoforu,1.776,10.454537831938053,34.80897352358409,6.527180121800353,17.069486404833835,0.44742729306487633,1.5950520833333328,2.279107565011819,mit,2025-02-02,1.2609660637995952,🔶 fine-tuned on domain-specific datasets
ehristoforu/fd-lora-merged-64x128,ehristoforu,1.777,11.210864438231852,32.810609183632764,7.819061072049554,18.731117824773413,0.6711409395973182,1.2695312499999996,5.963726359338062,mit,2025-02-02,1.274784777113842,🔶 fine-tuned on domain-specific datasets
ehristoforu/fp4-14b-it-v1,ehristoforu,14.66,18.698030773782747,25.346746632269046,38.77952167023901,4.078549848942599,6.040268456375841,2.336197916666667,35.606900118203306,,2025-01-19,1.927937797337822,🔶 fine-tuned on domain-specific datasets
ehristoforu/fp4-14b-v1-fix,ehristoforu,14.66,40.37357596138752,67.41700909143296,54.333779642129876,42.06948640483384,13.870246085011187,16.181770833333328,48.36916371158392,,2025-01-20,1.9345584896658994,🔶 fine-tuned on domain-specific datasets
ehristoforu/fq2.5-7b-it-normalize_false,ehristoforu,7.616,36.49631491468131,73.99156460413924,36.35831249255221,46.22356495468278,6.935123042505594,17.544531249999995,37.92479314420804,,2025-01-16,1.3755978546847847,🔶 fine-tuned on domain-specific datasets
ehristoforu/fq2.5-7b-it-normalize_true,ehristoforu,7.616,36.49631491468131,73.99156460413924,36.35831249255221,46.22356495468278,6.935123042505594,17.544531249999995,37.92479314420804,,2025-01-16,1.370156364188565,🔶 fine-tuned on domain-specific datasets
ehristoforu/frqwen2.5-from7b-duable4layers-it,ehristoforu,8.545,34.62610373964922,77.28881589737452,33.95977783040959,45.090634441087616,6.040268456375841,10.63828125,34.738844562647756,,2025-01-17,1.5642098098613515,🔶 fine-tuned on domain-specific datasets
ehristoforu/frqwen2.5-from7b-it,ehristoforu,13.206,28.8464894172487,65.32123654126606,30.71074009126445,29.229607250755286,5.369127516778524,9.371614583333335,33.076610520094555,,2025-01-17,3.930741844722849,🔶 fine-tuned on domain-specific datasets
ehristoforu/mllama-3.1-8b-instruct,ehristoforu,8.03,20.353062093432012,34.57913890698901,26.370934099251986,37.764350453172206,2.684563758389265,3.683333333333334,17.036052009456267,,2024-12-04,1.4892374312599972,🤝 base merges and moerges
ehristoforu/mllama-3.1-8b-it,ehristoforu,8.03,22.17760204557689,38.78819310540477,28.024833549561226,37.99093655589124,3.5794183445190177,6.658072916666668,18.02415780141844,,2024-12-04,1.4676052297594384,🤝 base merges and moerges
ehristoforu/moremerge,ehristoforu,7.613,4.5589162639696825,20.190982149585324,1.987596513075965,0.0,1.342281879194629,3.1049479166666654,0.7276891252955076,,2025-01-27,1.4287547139447274,🔶 fine-tuned on domain-specific datasets
ehristoforu/moremerge-upscaled,ehristoforu,8.545,3.918261338977189,19.788826979082167,1.0147625530079194,0.0,0.0,2.2460937499999996,0.4598847517730496,,2025-01-27,1.8812689359615675,🔶 fine-tuned on domain-specific datasets
ehristoforu/phi-4-25b,ehristoforu,24.883,39.11615849607893,64.83663346587056,55.67261468233141,45.2416918429003,9.172259507829976,11.432291666666666,48.341459810874696,,2025-01-12,4.66303403496976,🔶 fine-tuned on domain-specific datasets
ehristoforu/qwen2.5-test-32b-it,ehristoforu,32.764,47.36835680458376,78.89499860370483,58.28330738049858,59.74320241691843,15.212527964205815,19.126562500000002,52.94954196217494,,2024-12-05,29.54403370563684,"💬 chat models (RLHF, DPO, IFT, ...)"
ehristoforu/qwen2.5-with-lora-think-3b-it,ehristoforu,3.086,24.256524060080704,53.19374814381398,25.07946347199629,23.6404833836858,4.026845637583895,12.903125000000003,26.695478723404253,other,2025-01-10,1.5346905766211627,🔶 fine-tuned on domain-specific datasets
ehristoforu/rmoe-v1,ehristoforu,11.026,5.841232027005013,26.50079566660904,2.0673206688657713,0.1510574018126888,1.1185682326621946,3.826302083333335,1.383348108747044,mit,2025-01-31,6.069017817120963,🔶 fine-tuned on domain-specific datasets
ehristoforu/rufalcon3-3b-it,ehristoforu,3.228,20.64141899254107,59.421113755945335,18.21435758381163,17.82477341389728,3.0201342281879207,10.391406249999998,14.976728723404253,apache-2.0,2025-01-02,0.9813632832027144,🔶 fine-tuned on domain-specific datasets
ehristoforu/ruphi-4b,ehristoforu,3.821,4.080739303536478,17.518185082248436,2.400631279750579,0.0,0.0,3.163802083333333,1.4018173758865236,apache-2.0,2025-01-02,1.1001005886744497,🔶 fine-tuned on domain-specific datasets
ehristoforu/testq-32b,ehristoforu,56.165,4.53854409737458,18.75966878992185,1.9328254204684499,0.3021148036253776,0.5592841163310973,3.8322916666666664,1.8450797872340412,,2025-01-19,94.46409363188756,🔶 fine-tuned on domain-specific datasets
ehristoforu/tmoe,ehristoforu,11.026,3.652324770801055,11.930234001338672,3.2013609034113073,0.7552870090634441,0.0,3.904947916666666,2.1221187943262403,apache-2.0,2025-01-23,7.344954699169198,🔶 fine-tuned on domain-specific datasets
ehristoforu/tmoe-v2,ehristoforu,11.026,5.712206463926581,19.026959578363186,2.0623568616598433,0.22658610271903326,1.7897091722595053,10.052083333333334,1.1155437352245863,apache-2.0,2025-01-24,7.7213718338413955,🔶 fine-tuned on domain-specific datasets
ehristoforu/trd-7b-it,ehristoforu,7.613,6.323081412830128,21.847143357402803,2.722591215675422,3.1722054380664653,2.684563758389265,5.528385416666666,1.9835992907801419,,2025-01-31,1.421301667057972,🔶 fine-tuned on domain-specific datasets
ehristoforu/ud-14b,ehristoforu,14.766,16.222391948468367,42.35273518708139,6.295264416110146,19.033232628398792,0.0,13.928385416666664,15.724734042553193,,2025-01-28,3.9387488120401515,🔶 fine-tuned on domain-specific datasets
elinas/Chronos-Gold-12B-1.0,elinas,12.248,21.828167948467158,31.656560149292766,35.90894700063131,6.948640483383686,9.060402684563762,19.415364583333332,27.979092789598102,apache-2.0,2024-08-21,3.00506212983133,🔶 fine-tuned on domain-specific datasets
ell44ot/gemma-2b-def,ell44ot,1.546,8.12291928068411,26.930433472076317,4.586419628734295,2.416918429003021,3.1319910514541416,5.3109375000000005,6.3608156028368805,apache-2.0,2024-11-28,0.8945953968520545,🟢 pretrained
euclaise/ReMask-3B,euclaise,2.795,7.294404589328096,24.192697597929048,8.742082990875964,1.9637462235649545,2.2371364653243813,2.6617187500000004,3.9690455082742293,cc-by-sa-4.0,2024-03-28,0.8936806068910378,🔶 fine-tuned on domain-specific datasets
